"id","subjid","testing","mode","condition","spatial","temporal_first","mask","start","end","time","section","temporal","topic","number","stimID","questype","key","text_key","response","text_response","accuracy","rt","falsetries","num_resp","resp_trajectory","resp_first","resp_first_time","resp_first_acc","resp_last","resp_last_time","resp_last_acc","trajectory","traj_first_length","traj_last_length"
"1420","NONTURK306825390","false","forced","3","Superimposed","Superimposed first","0","2014/3/28 5 14:57","2014/3/28 5 15:42","44.78","Practice","Separated","Power Law","8","8","","","1,0.6","","","1","38730","0","1","1,0.6","1,0.6","37582","1","1,0.6","37582","1","3,0.6,3,0.6,3,1,3,0.6,1,0.6","5","5"
"1421","NONTURK306825390","false","forced","3","Superimposed","Superimposed first","0","2014/3/28 5 14:57","2014/3/28 5 15:42","44.78","Practice","Separated","Power Law","9","9","","","","","","","7265","0","0","","","","","","","","","",""
"1422","NONTURK306825390","false","forced","3","Superimposed","Superimposed first","0","2014/3/28 5 14:57","2014/3/28 5 15:42","44.78","Practice","Separated","Power Law","10","10","","","5,1","","","1","45703","0","1","5,1","5,1","44347","1","5,1","44347","1","1,1,5,1,3,1,1,1,3,1,5,1","6","6"
"1423","NONTURK306825390","false","forced","3","Superimposed","Superimposed first","0","2014/3/28 5 14:57","2014/3/28 5 15:42","44.78","Practice","Separated","Power Law","11","11","","","1,1","","","1","13350","0","1","1,1","1,1","12458","1","1,1","12458","1","1,1,3,1,1,1","3","3"
"1424","NONTURK306825390","false","forced","3","Superimposed","Superimposed first","0","2014/3/28 5 14:57","2014/3/28 5 15:42","44.78","Practice","Separated","Power Law","12","12","","","3,1.4","","","0","31702","1","2","5,1.4,3,1.4","5,1.4","13058","0","3,1.4","30578","1","5,0.6,5,1,5,1.4,3,1.4,3,1,3,0.6,3,1,3,1.4","3","8"
"1425","NONTURK306825390","false","forced","3","Superimposed","Superimposed first","0","2014/3/28 5 14:57","2014/3/28 5 15:42","44.78","Practice","Separated","Power Law","13","13","","","3,0.6","","","1","16229","0","1","3,0.6","3,0.6","15280","1","3,0.6","15280","1","3,0.6,3,1,3,1.4,3,0.6","4","4"
"1426","NONTURK306825390","false","forced","3","Superimposed","Superimposed first","0","2014/3/28 5 14:57","2014/3/28 5 15:42","44.78","Practice","Separated","Power Law","14","14","","","","","","","8537","0","0","","","","","","","","","",""
"1427","NONTURK306825390","false","forced","3","Superimposed","Superimposed first","0","2014/3/28 5 14:57","2014/3/28 5 15:42","44.78","Practice","Separated","Power Law","15","15","","","3,1","","","1","34292","0","1","3,1","3,1","33233","1","3,1","33233","1","1,1,5,1,3,1","3","3"
"1428","NONTURK306825390","false","forced","3","Superimposed","Superimposed first","0","2014/3/28 5 14:57","2014/3/28 5 15:42","44.78","Practice","Separated","Power Law","16","16","","","3,0.6","","","0","75521","3","3","3,1.4,3,1,3,1.4","3,1.4","38359","0","3,1.4","56454","0","3,0.6,3,1,3,1.4,3,0.6,3,1,3,1.4,3,1,3,1.4,3,1.4,3,0.6","6","8"
"1429","NONTURK306825390","false","forced","3","Superimposed","Superimposed first","0","2014/3/28 5 14:57","2014/3/28 5 15:42","44.78","Practice","Separated","Power Law","17","17","","","1,1.4","","","1","25569","0","1","1,1.4","1,1.4","24565","1","1,1.4","24565","1","1,1,1,1.4","2","2"
"1430","NONTURK306825390","false","forced","3","Superimposed","Superimposed first","0","2014/3/28 5 14:57","2014/3/28 5 15:42","44.78","Practice","Separated","Power Law","18","18","","","","","","","9319","0","0","","","","","","","","","",""
"1431","NONTURK306825390","false","forced","3","Superimposed","Superimposed first","0","2014/3/28 5 14:57","2014/3/28 5 15:42","44.78","Practice","Separated","Power Law","19","19","","","5,0.6","","","0","96862","3","3","5,1.4,3,1.4,3,1.4","5,1.4","33760","0","3,1.4","72197","0","1,1,1,1.4,5,1.4,5,1,5,0.6,5,1,5,1.4,1,1.4,1,0.6,1,1.4,1,0.6,3,0.6,3,1,3,1.4,5,1.4,5,0.6","7","14"
"1432","NONTURK306825390","false","forced","3","Superimposed","Superimposed first","0","2014/3/28 5 14:57","2014/3/28 5 15:42","44.78","Practice","Separated","Power Law","20","20","","","3,1","","","0","71017","3","3","5,1.4,1,0.6,1,0.6","5,1.4","21645","0","1,0.6","56092","0","5,0.6,5,1,5,1,5,1.4,5,1,5,0.6,3,0.6,5,0.6,3,0.6,1,0.6,1,1,1,1.4,1,1,1,0.6,3,0.6,3,1","4","14"
"1433","NONTURK306825390","false","forced","3","Superimposed","Superimposed first","0","2014/3/28 5 14:57","2014/3/28 5 15:42","44.78","Practice","Separated","Power Law","21","21","","","3,0.6","","","0","92655","3","3","3,1,3,1,3,1","3,1","80352","0","3,1","81880","0","5,0.6,5,1,5,1.4,5,0.6,5,1,5,1.4,1,1.4,3,1.4,3,1,3,0.6,3,1,3,1.4,5,1.4,5,1,5,1.4,3,1.4,1,1.4,5,1.4,1,1.4,1,1,3,1,3,1,3,0.6","21","21"
"1434","NONTURK306825390","false","forced","3","Superimposed","Superimposed first","0","2014/3/28 5 14:57","2014/3/28 5 15:42","44.78","Practice","Separated","Power Law","22","22","","","5,1.4","","","0","82781","3","3","5,1,5,1,5,1","5,1","48849","0","5,1","71341","0","5,0.6,5,1,5,0.6,3,0.6,1,0.6,3,0.6,5,0.6,5,1,5,1.4,5,1,3,1,1,1,3,1,5,1,3,1,5,1,5,1,5,1.4","10","16"
"1435","NONTURK306825390","false","forced","3","Superimposed","Superimposed first","0","2014/3/28 5 14:57","2014/3/28 5 15:42","44.78","Practice","Separated","Power Law","23","23","","","","","","","33051","0","0","","","","","","","","1,1,1,1.4,3,1.4,3,0.6,3,1,3,1.4,3,0.6","",""
"1436","NONTURK306825390","false","forced","3","Superimposed","Superimposed first","0","2014/3/28 5 14:57","2014/3/28 5 15:42","44.78","Test","Separated","Power Law","0","0","Text","","","","","","3806","","","","","","","","","","","",""
"1437","NONTURK306825390","false","forced","3","Superimposed","Superimposed first","0","2014/3/28 5 14:57","2014/3/28 5 15:42","44.78","Test","Separated","Power Law","1","9","Comprehension","0","","0","","1","9403","0","","","","","","","","","","",""
"1438","NONTURK306825390","false","forced","3","Superimposed","Superimposed first","0","2014/3/28 5 14:57","2014/3/28 5 15:42","44.78","Test","Separated","Power Law","2","1","Recall","0","","0","","1","11986","0","","","","","","","","","","",""
"1439","NONTURK306825390","false","forced","3","Superimposed","Superimposed first","0","2014/3/28 5 14:57","2014/3/28 5 15:42","44.78","Test","Separated","Power Law","3","5","Recall","0","","2","","0","19222","0","","","","","","","","","","",""
"1440","NONTURK306825390","false","forced","3","Superimposed","Superimposed first","0","2014/3/28 5 14:57","2014/3/28 5 15:42","44.78","Test","Separated","Power Law","4","10","Comprehension","2","","1","","0","15687","0","","","","","","","","","","",""
"1441","NONTURK306825390","false","forced","3","Superimposed","Superimposed first","0","2014/3/28 5 14:57","2014/3/28 5 15:42","44.78","Test","Separated","Power Law","5","15","Comprehension","1","","3","","0","28176","0","","","","","","","","","","",""
"1442","NONTURK306825390","false","forced","3","Superimposed","Superimposed first","0","2014/3/28 5 14:57","2014/3/28 5 15:42","44.78","Test","Separated","Power Law","6","4","Recall","3","","2","","0","12784","0","","","","","","","","","","",""
"1443","NONTURK306825390","false","forced","3","Superimposed","Superimposed first","0","2014/3/28 5 14:57","2014/3/28 5 15:42","44.78","Test","Separated","Power Law","7","12","Comprehension","1","","1","","1","10585","0","","","","","","","","","","",""
"1444","NONTURK306825390","false","forced","3","Superimposed","Superimposed first","0","2014/3/28 5 14:57","2014/3/28 5 15:42","44.78","Test","Separated","Power Law","8","11","Comprehension","0","","0","","1","23698","0","","","","","","","","","","",""
"1445","NONTURK306825390","false","forced","3","Superimposed","Superimposed first","0","2014/3/28 5 14:57","2014/3/28 5 15:42","44.78","Test","Separated","Power Law","9","14","Comprehension","3","","3","","1","30064","0","","","","","","","","","","",""
"1446","NONTURK306825390","false","forced","3","Superimposed","Superimposed first","0","2014/3/28 5 14:57","2014/3/28 5 15:42","44.78","Test","Separated","Power Law","10","6","Recall","1","","1","","1","9537","0","","","","","","","","","","",""
"1447","NONTURK306825390","false","forced","3","Superimposed","Superimposed first","0","2014/3/28 5 14:57","2014/3/28 5 15:42","44.78","Test","Separated","Power Law","11","8","Recall","3","","3","","1","9569","0","","","","","","","","","","",""
"1448","NONTURK306825390","false","forced","3","Superimposed","Superimposed first","0","2014/3/28 5 14:57","2014/3/28 5 15:42","44.78","Test","Separated","Power Law","12","13","Comprehension","3","","2","","0","24242","0","","","","","","","","","","",""
"1449","NONTURK306825390","false","forced","3","Superimposed","Superimposed first","0","2014/3/28 5 14:57","2014/3/28 5 15:42","44.78","Test","Separated","Power Law","13","16","Comprehension","2","","2","","1","18324","0","","","","","","","","","","",""
"1450","NONTURK306825390","false","forced","3","Superimposed","Superimposed first","0","2014/3/28 5 14:57","2014/3/28 5 15:42","44.78","Test","Separated","Power Law","14","7","Recall","2","","2","","1","11776","0","","","","","","","","","","",""
"1451","NONTURK306825390","false","forced","3","Superimposed","Superimposed first","0","2014/3/28 5 14:57","2014/3/28 5 15:42","44.78","Test","Separated","Power Law","15","3","Recall","2","","2","","1","10099","0","","","","","","","","","","",""
"1452","NONTURK306825390","false","forced","3","Superimposed","Superimposed first","0","2014/3/28 5 14:57","2014/3/28 5 15:42","44.78","Test","Separated","Power Law","16","2","Recall","1","","1","","1","7260","0","","","","","","","","","","",""
"1453","NONTURK306825390","false","forced","3","Superimposed","Superimposed first","0","2014/3/28 5 14:57","2014/3/28 5 15:42","44.78","Background","","","0","","","","","","","","5972","","","","","","","","","","","",""
"1454","NONTURK306825390","false","forced","3","Superimposed","Superimposed first","0","2014/3/28 5 14:57","2014/3/28 5 15:42","44.78","Background","","","1","","","","","","The  interactive graph was helpful, without it probably would have done worse.","","31619","0","","","","","","","","","","",""
"1455","NONTURK306825390","false","forced","3","Superimposed","Superimposed first","0","2014/3/28 5 14:57","2014/3/28 5 15:42","44.78","Background","","","2","","","","","3","","","9173","0","","","","","","","","","","",""
"1456","NONTURK306825390","false","forced","3","Superimposed","Superimposed first","0","2014/3/28 5 14:57","2014/3/28 5 15:42","44.78","Background","","","3","","","","","0","","","5775","0","","","","","","","","","","",""
"1457","NONTURK306825390","false","forced","3","Superimposed","Superimposed first","0","2014/3/28 5 14:57","2014/3/28 5 15:42","44.78","Background","","","4","","","","","0","","","3465","0","","","","","","","","","","",""
"1458","NONTURK306825390","false","forced","3","Superimposed","Superimposed first","0","2014/3/28 5 14:57","2014/3/28 5 15:42","44.78","Background","","","5","","","","","0","","","2929","0","","","","","","","","","","",""
"1459","NONTURK306825390","false","forced","3","Superimposed","Superimposed first","0","2014/3/28 5 14:57","2014/3/28 5 15:42","44.78","Background","","","6","","","","","1","","","3559","0","","","","","","","","","","",""
"1460","NONTURK306825390","false","forced","3","Superimposed","Superimposed first","0","2014/3/28 5 14:57","2014/3/28 5 15:42","44.78","Background","","","7","","","","","2","","","6798","0","","","","","","","","","","",""
"1461","NONTURK306825390","false","forced","3","Superimposed","Superimposed first","0","2014/3/28 5 14:57","2014/3/28 5 15:42","44.78","Background","","","8","","","","","","540","","18313","0","","","","","","","","","","",""
"1462","NONTURK306825390","false","forced","3","Superimposed","Superimposed first","0","2014/3/28 5 14:57","2014/3/28 5 15:42","44.78","Background","","","9","","","","","","radio 0","","4415","0","","","","","","","","","","",""
"1463","NONTURK266454049","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1464","NONTURK266454049","false","forced","0","Superimposed","Separated first","1","2014/3/28 5 15:51","2014/3/28 5 16:25","34.56","Introduction","","","0","","","","","","","","12863","","","","","","","","","","","",""
"1465","NONTURK266454049","false","forced","0","Superimposed","Separated first","1","2014/3/28 5 15:51","2014/3/28 5 16:25","34.56","Tutorial","","Binomial","0","","","","","","","","23082","","","","","","","","","","","",""
"1466","NONTURK266454049","false","forced","0","Superimposed","Separated first","1","2014/3/28 5 15:51","2014/3/28 5 16:25","34.56","Tutorial","","Binomial","1","","","","","","","","27737","","","","","","","","","","","",""
"1467","NONTURK266454049","false","forced","0","Superimposed","Separated first","1","2014/3/28 5 15:51","2014/3/28 5 16:25","34.56","Tutorial","","Binomial","2","","","","","","","","16120","","","","","","","","","","","",""
"1468","NONTURK266454049","false","forced","0","Superimposed","Separated first","1","2014/3/28 5 15:51","2014/3/28 5 16:25","34.56","Tutorial","","Binomial","3","","","","","","","","43323","","","","","","","","","","","",""
"1469","NONTURK266454049","false","forced","0","Superimposed","Separated first","1","2014/3/28 5 15:51","2014/3/28 5 16:25","34.56","Tutorial","","Binomial","4","","","","","","","","34438","","","","","","","","","","","",""
"1470","NONTURK266454049","false","forced","0","Superimposed","Separated first","1","2014/3/28 5 15:51","2014/3/28 5 16:25","34.56","Tutorial","","Binomial","5","","","","","","","","32488","","","","","","","","","","","",""
"1471","NONTURK266454049","false","forced","0","Superimposed","Separated first","1","2014/3/28 5 15:51","2014/3/28 5 16:25","34.56","Practice","Separated","Binomial","0","0","","","","","","","14313","0","0","","","","","","","","","",""
"1472","NONTURK266454049","false","forced","0","Superimposed","Separated first","1","2014/3/28 5 15:51","2014/3/28 5 16:25","34.56","Practice","Separated","Binomial","1","1","","","100,0.25","","","0","56402","2","3","20,0.25,40,0.25,100,0.25","20,0.25","38051","0","100,0.25","51316","1","20,0.25,40,0.25,100,0.25,40,0.25,20,0.25,40,0.25,100,0.25","5","7"
"1473","NONTURK266454049","false","forced","0","Superimposed","Separated first","1","2014/3/28 5 15:51","2014/3/28 5 16:25","34.56","Practice","Separated","Binomial","2","2","","","20,0.75","","","1","31515","0","1","20,0.75","20,0.75","29687","1","20,0.75","29687","1","20,0.5,20,0.75","2","2"
"1474","NONTURK266454049","false","forced","0","Superimposed","Separated first","1","2014/3/28 5 15:51","2014/3/28 5 16:25","34.56","Practice","Separated","Binomial","3","3","","","","","","","28917","0","0","","","","","","","","","",""
"1475","NONTURK266454049","false","forced","0","Superimposed","Separated first","1","2014/3/28 5 15:51","2014/3/28 5 16:25","34.56","Practice","Separated","Binomial","4","4","","","40,0.5","","","1","21631","0","1","40,0.5","40,0.5","13660","1","40,0.5","13660","1","40,0.25,40,0.5","2","2"
"1476","NONTURK266454049","false","forced","0","Superimposed","Separated first","1","2014/3/28 5 15:51","2014/3/28 5 16:25","34.56","Practice","Separated","Binomial","5","5","","","","","","","11229","0","0","","","","","","","","","",""
"1477","NONTURK266454049","false","forced","0","Superimposed","Separated first","1","2014/3/28 5 15:51","2014/3/28 5 16:25","34.56","Practice","Separated","Binomial","6","6","","","20,0.75","","","1","25962","0","1","20,0.75","20,0.75","22399","1","20,0.75","22399","1","20,0.75","1","1"
"1478","NONTURK266454049","false","forced","0","Superimposed","Separated first","1","2014/3/28 5 15:51","2014/3/28 5 16:25","34.56","Practice","Separated","Binomial","7","7","","","20,0.5","","","1","20665","0","1","20,0.5","20,0.5","18916","1","20,0.5","18916","1","20,0.5","1","1"
"1479","NONTURK266454049","false","forced","0","Superimposed","Separated first","1","2014/3/28 5 15:51","2014/3/28 5 16:25","34.56","Practice","Separated","Binomial","8","8","","","40,0.5","","","0","33247","1","2","20,0.5,40,0.5","20,0.5","9606","0","40,0.5","31219","1","20,0.5,20,0.5,40,0.5","1","3"
"1480","NONTURK266454049","false","forced","0","Superimposed","Separated first","1","2014/3/28 5 15:51","2014/3/28 5 16:25","34.56","Practice","Separated","Binomial","9","9","","","100,0.5","","","1","17237","0","1","100,0.5","100,0.5","14130","1","100,0.5","14130","1","20,0.5,40,0.5,100,0.5","3","3"
